client_id,offer_id,response,transaction_date,quantity,cross_sell_count
98,568,rejected,2020-04-08,10,0
96,104,accepted,2015-05-20,7,3
56,25,rejected,2015-10-27,9,0
17,528,rejected,2019-05-09,1,0
55,363,accepted,2022-10-25,3,4
72,248,rejected,2016-05-02,3,0
44,919,rejected,2018-10-10,1,0
76,624,rejected,2023-02-06,7,0
6,76,rejected,2018-12-24,7,0
58,933,rejected,2020-01-17,10,0
95,855,rejected,2023-07-01,8,0
62,717,accepted,2017-01-21,5,1
93,785,rejected,2020-09-17,5,0
11,156,rejected,2021-08-28,5,0
76,379,rejected,2020-02-01,1,0
49,329,rejected,2020-09-14,10,0
93,603,accepted,2023-09-02,5,5
13,238,accepted,2018-10-29,1,2
7,578,rejected,2020-11-21,7,0
75,521,rejected,2019-10-14,1,0
37,331,rejected,2023-06-29,2,0
23,977,accepted,2023-03-29,2,4
94,216,rejected,2018-02-13,10,0
74,901,rejected,2016-02-12,7,0
45,292,accepted,2018-03-25,1,1
36,499,rejected,2016-11-24,1,0
37,962,rejected,2021-10-18,1,0
97,109,rejected,2022-06-22,6,0
36,145,accepted,2021-03-11,2,0
66,773,accepted,2021-09-17,6,5
6,983,rejected,2021-01-12,2,0
25,7,rejected,2015-04-16,6,0
48,209,accepted,2021-05-28,10,1
55,750,rejected,2016-05-31,9,0
59,303,rejected,2023-01-12,8,0
91,942,rejected,2019-12-26,10,0
56,506,accepted,2016-07-14,1,5
36,750,rejected,2018-12-19,10,0
11,763,rejected,2023-02-27,6,0
10,335,accepted,2018-10-05,6,5
36,465,rejected,2020-10-01,6,0
87,796,accepted,2022-09-18,10,3
41,914,rejected,2019-11-11,3,0
13,955,rejected,2020-11-05,6,0
41,195,rejected,2022-05-31,3,0
81,37,rejected,2022-01-13,7,0
2,252,accepted,2019-03-21,7,1
29,690,accepted,2020-04-09,9,4
20,497,rejected,2023-03-24,5,0
64,290,accepted,2022-02-13,9,1
12,974,rejected,2023-02-10,5,0
96,220,accepted,2015-10-03,7,2
63,572,rejected,2022-12-18,9,0
23,40,rejected,2017-12-13,4,0
79,390,rejected,2017-08-19,2,0
82,358,rejected,2022-05-14,9,0
24,899,rejected,2017-08-07,2,0
38,685,rejected,2023-12-08,3,0
81,402,rejected,2021-02-03,10,0
62,303,accepted,2016-04-05,2,2
97,783,accepted,2020-01-06,6,2
42,254,rejected,2016-04-19,10,0
23,476,rejected,2022-05-29,8,0
15,356,rejected,2022-11-26,6,0
17,793,rejected,2020-06-26,7,0
77,422,rejected,2015-04-29,1,0
38,275,rejected,2023-10-12,3,0
53,63,rejected,2018-08-16,3,0
34,692,rejected,2019-05-23,2,0
57,436,rejected,2015-08-12,7,0
35,498,rejected,2018-10-23,9,0
82,839,accepted,2020-01-08,4,3
53,227,rejected,2016-11-13,5,0
69,212,rejected,2016-03-27,3,0
79,626,rejected,2021-10-13,9,0
70,21,rejected,2015-03-28,4,0
49,93,rejected,2018-09-27,5,0
46,786,rejected,2015-09-17,1,0
84,51,rejected,2019-01-23,2,0
69,204,rejected,2021-01-03,9,0
51,881,rejected,2018-04-03,2,0
21,933,rejected,2019-08-21,5,0
28,567,rejected,2015-02-25,8,0
5,866,accepted,2020-11-26,3,5
14,514,rejected,2020-06-09,4,0
6,161,accepted,2015-04-10,7,1
30,647,rejected,2017-10-09,3,0
5,279,rejected,2023-10-17,6,0
49,672,rejected,2023-04-22,10,0
35,883,accepted,2015-10-30,9,2
65,740,rejected,2023-03-20,10,0
54,21,accepted,2021-01-27,1,2
78,942,accepted,2023-04-03,2,1
76,812,rejected,2021-10-16,6,0
40,804,rejected,2020-09-29,3,0
96,24,rejected,2020-02-23,8,0
26,103,accepted,2022-05-11,10,4
74,483,rejected,2019-10-26,3,0
12,228,rejected,2021-04-16,10,0
36,495,accepted,2022-11-18,9,0
69,519,accepted,2015-03-12,5,2
64,746,rejected,2019-03-07,6,0
98,560,rejected,2020-01-27,10,0
29,592,rejected,2019-06-16,2,0
99,238,rejected,2020-05-06,9,0
73,112,rejected,2018-09-23,6,0
19,830,rejected,2015-12-09,7,0
13,575,accepted,2020-06-29,5,0
76,256,accepted,2019-07-10,1,4
79,859,rejected,2023-02-09,10,0
73,779,accepted,2023-08-10,6,3
64,259,rejected,2023-04-22,4,0
44,855,accepted,2018-08-09,1,2
89,579,rejected,2015-01-23,8,0
35,707,accepted,2021-04-22,10,3
63,559,rejected,2022-04-24,3,0
31,330,rejected,2020-06-01,7,0
66,569,rejected,2023-03-22,2,0
11,944,accepted,2022-11-04,8,5
10,385,accepted,2015-02-25,6,5
21,533,rejected,2016-11-11,5,0
26,449,rejected,2016-04-10,9,0
5,907,rejected,2016-11-30,5,0
81,823,rejected,2016-07-26,5,0
96,896,rejected,2019-06-24,3,0
2,304,accepted,2018-04-20,1,1
93,945,rejected,2018-01-15,8,0
67,331,rejected,2019-03-03,1,0
73,666,accepted,2018-04-03,7,5
67,702,accepted,2021-11-19,5,2
92,381,rejected,2017-10-26,7,0
61,474,accepted,2018-09-14,9,1
96,738,rejected,2016-07-08,8,0
22,537,rejected,2020-04-24,9,0
2,326,rejected,2016-09-07,3,0
61,69,rejected,2015-01-23,2,0
40,719,accepted,2022-10-13,7,4
13,551,rejected,2016-01-23,5,0
8,640,rejected,2016-10-02,10,0
9,359,rejected,2017-07-14,5,0
45,644,accepted,2017-02-28,4,4
36,292,rejected,2019-10-12,5,0
75,747,rejected,2022-01-01,4,0
99,413,rejected,2021-04-17,6,0
70,657,rejected,2015-11-14,4,0
76,157,accepted,2017-06-05,2,0
36,183,accepted,2016-02-24,2,0
17,817,rejected,2022-03-26,10,0
99,393,rejected,2023-08-29,6,0
76,620,accepted,2023-04-08,9,0
79,685,rejected,2017-05-07,3,0
22,3,rejected,2017-06-05,1,0
12,952,rejected,2016-08-23,1,0
19,169,rejected,2015-01-02,3,0
42,80,rejected,2015-08-02,5,0
18,524,rejected,2019-10-09,3,0
86,484,rejected,2020-08-11,9,0
98,121,accepted,2019-05-30,9,2
49,793,rejected,2020-04-27,3,0
46,320,rejected,2018-07-22,5,0
68,81,rejected,2017-05-26,2,0
22,969,rejected,2018-02-11,6,0
92,147,rejected,2021-04-14,7,0
57,502,rejected,2017-10-23,9,0
88,124,rejected,2019-11-19,6,0
84,357,accepted,2019-02-06,3,3
60,790,rejected,2023-03-03,5,0
55,219,rejected,2017-02-21,4,0
49,384,accepted,2023-05-21,5,5
2,201,rejected,2020-11-24,1,0
25,6,rejected,2018-09-07,8,0
13,933,rejected,2017-11-05,8,0
65,944,accepted,2018-01-23,2,3
5,663,accepted,2020-05-14,2,3
51,45,rejected,2022-11-24,10,0
33,281,rejected,2021-06-01,7,0
4,884,rejected,2020-04-12,9,0
78,648,rejected,2016-12-12,8,0
61,768,rejected,2023-06-02,9,0
70,827,accepted,2019-02-22,8,1
4,628,rejected,2016-09-19,7,0
91,754,accepted,2016-06-23,2,4
11,430,rejected,2016-05-04,2,0
8,455,rejected,2015-09-13,4,0
41,100,rejected,2018-02-10,1,0
25,671,rejected,2015-03-10,5,0
43,858,rejected,2018-07-20,6,0
91,174,rejected,2021-07-31,9,0
93,967,rejected,2015-02-28,10,0
86,413,rejected,2022-06-27,8,0
86,63,accepted,2023-07-16,2,0
65,152,rejected,2015-12-10,2,0
23,455,accepted,2021-10-28,7,3
26,706,rejected,2016-12-09,10,0
82,765,rejected,2015-01-14,5,0
40,281,rejected,2016-04-27,7,0
44,478,rejected,2022-10-23,3,0
12,580,rejected,2015-12-28,10,0
15,941,accepted,2023-03-08,2,4
12,191,rejected,2022-01-10,7,0
3,786,accepted,2015-02-12,5,5
28,654,rejected,2015-11-29,1,0
93,966,accepted,2022-08-20,1,0
83,966,rejected,2017-02-21,5,0
96,774,rejected,2018-06-25,1,0
7,389,rejected,2016-12-30,7,0
36,144,rejected,2019-08-23,9,0
29,856,accepted,2017-03-27,1,1
23,303,accepted,2019-12-06,4,5
34,95,rejected,2021-06-28,3,0
47,358,rejected,2020-11-12,5,0
58,850,rejected,2016-11-29,7,0
5,973,rejected,2019-04-29,8,0
20,551,rejected,2022-11-16,2,0
56,356,rejected,2022-08-25,7,0
37,213,rejected,2020-08-25,1,0
71,850,rejected,2018-01-06,7,0
12,526,rejected,2017-11-23,8,0
28,479,accepted,2016-04-17,2,0
67,675,rejected,2020-04-30,1,0
18,479,rejected,2019-03-05,6,0
73,387,rejected,2015-05-19,1,0
42,719,accepted,2019-01-09,3,2
2,163,rejected,2018-10-02,6,0
44,664,rejected,2017-02-05,3,0
46,314,accepted,2021-02-17,8,4
24,771,accepted,2021-11-30,2,3
59,608,rejected,2019-11-17,9,0
94,409,rejected,2017-09-24,4,0
33,741,rejected,2018-10-15,10,0
62,695,rejected,2015-06-14,10,0
30,782,rejected,2020-09-07,8,0
14,432,rejected,2018-01-08,5,0
74,411,rejected,2016-11-02,10,0
66,171,rejected,2021-09-10,1,0
90,966,rejected,2021-05-15,7,0
97,143,accepted,2018-09-26,3,1
7,994,accepted,2023-11-22,8,5
99,145,rejected,2020-02-22,3,0
51,170,rejected,2022-05-21,1,0
19,206,rejected,2018-05-19,5,0
40,83,accepted,2017-04-12,2,2
56,93,rejected,2016-09-23,4,0
88,569,rejected,2019-03-13,1,0
1,489,accepted,2016-02-14,9,5
61,564,rejected,2022-11-02,8,0
28,935,rejected,2019-03-22,4,0
60,724,accepted,2016-01-28,9,1
50,132,rejected,2016-06-30,9,0
52,792,rejected,2018-03-05,5,0
87,748,rejected,2021-09-11,6,0
51,547,accepted,2020-06-23,3,3
86,759,rejected,2015-04-21,6,0
29,907,rejected,2023-08-12,7,0
31,378,rejected,2020-08-15,1,0
1,626,rejected,2019-06-19,7,0
10,662,accepted,2020-08-09,1,4
25,46,accepted,2019-11-19,6,4
12,348,rejected,2017-01-06,2,0
55,155,accepted,2019-05-04,10,0
87,841,rejected,2017-12-05,10,0
54,184,accepted,2022-08-26,6,5
67,855,accepted,2015-12-05,10,2
45,703,rejected,2022-05-10,10,0
52,823,rejected,2016-10-20,1,0
41,132,rejected,2019-04-22,8,0
88,466,accepted,2022-05-02,4,1
86,412,rejected,2015-08-12,8,0
39,436,accepted,2022-02-10,6,2
15,619,rejected,2020-01-19,9,0
65,382,rejected,2022-12-26,4,0
43,865,rejected,2019-02-03,2,0
15,805,accepted,2019-10-03,2,4
69,778,rejected,2022-07-26,10,0
11,154,accepted,2022-12-08,9,3
76,265,accepted,2021-11-22,3,3
94,894,rejected,2015-07-18,6,0
60,289,accepted,2020-06-28,10,5
59,376,accepted,2021-09-20,3,5
88,379,accepted,2018-10-14,5,3
87,304,rejected,2015-04-07,3,0
70,274,accepted,2019-01-01,1,3
54,18,rejected,2018-05-04,7,0
82,37,rejected,2019-01-03,3,0
94,38,rejected,2019-06-11,5,0
32,180,accepted,2016-01-23,5,4
17,745,accepted,2020-07-14,2,2
56,915,accepted,2020-02-20,10,3
89,633,accepted,2023-03-21,2,3
68,583,rejected,2015-11-10,4,0
42,382,accepted,2021-10-31,4,5
93,654,rejected,2016-02-19,2,0
49,525,rejected,2015-11-19,6,0
44,950,rejected,2018-05-21,7,0
55,411,accepted,2023-05-17,10,2
33,739,rejected,2015-11-21,8,0
56,989,accepted,2017-02-23,2,2
74,268,rejected,2021-11-26,8,0
66,553,rejected,2017-09-25,5,0
89,819,accepted,2021-06-06,2,5
61,221,rejected,2019-11-25,2,0
36,765,rejected,2017-01-30,6,0
36,514,rejected,2021-10-12,10,0
52,932,accepted,2018-03-13,3,0
35,6,rejected,2015-03-18,3,0
54,673,accepted,2017-12-29,3,4
60,614,rejected,2022-02-13,7,0
41,100,accepted,2015-03-16,8,3
91,333,accepted,2021-11-09,7,0
37,746,rejected,2020-03-01,5,0
76,431,rejected,2018-09-08,10,0
70,399,rejected,2021-04-03,3,0
2,352,rejected,2018-11-19,6,0
57,156,rejected,2023-04-30,5,0
64,216,rejected,2016-11-27,4,0
87,400,accepted,2015-05-13,2,4
85,873,rejected,2015-11-18,5,0
81,499,rejected,2018-11-15,4,0
11,213,rejected,2020-12-09,8,0
48,312,accepted,2018-07-15,9,0
58,691,rejected,2016-09-30,3,0
80,599,accepted,2018-12-11,3,4
73,442,rejected,2023-07-31,5,0
3,770,rejected,2021-03-29,10,0
96,503,rejected,2019-03-18,2,0
69,135,rejected,2016-05-20,1,0
13,406,accepted,2016-03-29,8,2
74,297,accepted,2016-10-13,1,0
99,797,rejected,2019-07-01,2,0
71,419,rejected,2017-06-10,6,0
54,923,rejected,2018-08-01,6,0
99,372,rejected,2022-06-13,3,0
88,984,rejected,2022-02-18,4,0
41,515,rejected,2019-05-26,2,0
29,880,rejected,2023-06-27,2,0
60,294,rejected,2020-01-15,7,0
21,947,rejected,2019-06-27,1,0
37,4,rejected,2018-09-30,7,0
98,476,rejected,2022-08-31,1,0
13,393,rejected,2019-09-09,6,0
54,421,accepted,2015-04-29,3,5
80,230,accepted,2021-12-14,2,4
65,83,rejected,2023-03-18,8,0
53,969,accepted,2021-11-02,8,5
32,171,rejected,2020-04-16,2,0
88,94,rejected,2015-04-04,8,0
96,616,rejected,2022-05-03,6,0
50,566,rejected,2017-03-01,6,0
21,469,rejected,2017-09-07,8,0
23,484,rejected,2017-03-29,1,0
42,136,accepted,2015-05-07,2,3
27,592,rejected,2017-09-30,9,0
88,618,rejected,2017-09-17,8,0
23,997,rejected,2022-03-12,7,0
15,823,rejected,2018-09-18,7,0
21,251,rejected,2015-10-14,5,0
1,767,accepted,2022-08-04,2,2
53,888,rejected,2020-04-09,6,0
50,73,rejected,2017-12-01,10,0
92,551,accepted,2023-09-16,3,3
78,663,rejected,2023-01-06,10,0
4,450,rejected,2023-02-21,2,0
8,300,rejected,2023-02-18,2,0
99,41,rejected,2023-01-14,8,0
66,645,rejected,2019-10-22,8,0
16,107,accepted,2017-12-11,10,5
98,846,rejected,2023-11-17,5,0
15,740,accepted,2019-08-19,8,3
85,348,accepted,2017-09-22,4,4
62,216,accepted,2018-09-13,1,0
83,711,accepted,2022-12-14,2,5
63,771,accepted,2017-11-30,8,1
44,303,rejected,2018-09-16,9,0
58,717,accepted,2018-02-01,5,1
77,37,rejected,2016-08-29,7,0
67,296,accepted,2019-02-28,8,3
73,372,rejected,2018-06-10,7,0
92,163,rejected,2018-06-02,7,0
61,731,rejected,2018-04-22,5,0
20,762,rejected,2016-06-10,2,0
19,623,accepted,2019-04-23,6,3
33,653,accepted,2017-05-16,10,1
75,311,accepted,2015-02-19,9,5
34,373,rejected,2023-05-12,5,0
67,416,rejected,2016-11-28,3,0
45,660,accepted,2020-08-14,10,1
41,536,rejected,2020-06-10,4,0
83,174,rejected,2020-05-28,3,0
23,496,rejected,2015-02-28,8,0
86,970,accepted,2017-07-09,3,4
40,212,accepted,2018-02-13,7,5
78,797,rejected,2016-05-04,2,0
84,202,rejected,2020-02-25,10,0
73,935,rejected,2015-02-19,3,0
96,867,rejected,2023-11-01,10,0
68,920,accepted,2017-04-09,9,2
47,681,accepted,2022-01-09,2,0
13,975,rejected,2015-10-03,10,0
35,567,rejected,2023-04-25,9,0
69,894,accepted,2023-12-13,4,5
8,458,rejected,2017-10-12,9,0
32,263,rejected,2017-01-18,3,0
89,959,rejected,2017-09-30,7,0
30,707,rejected,2016-12-27,7,0
6,624,accepted,2018-02-10,8,1
12,761,accepted,2015-09-18,4,2
17,536,rejected,2017-04-30,3,0
30,250,rejected,2021-07-08,5,0
62,476,accepted,2023-10-06,1,1
7,327,rejected,2015-10-27,3,0
26,490,accepted,2015-12-08,6,2
61,203,accepted,2021-08-11,5,0
28,613,rejected,2021-05-20,2,0
2,596,rejected,2016-04-01,2,0
93,908,rejected,2022-03-17,6,0
25,604,rejected,2021-11-21,6,0
97,468,rejected,2017-10-28,8,0
97,417,rejected,2020-07-10,2,0
81,181,rejected,2020-06-02,9,0
66,291,rejected,2018-05-12,2,0
34,889,rejected,2018-10-29,1,0
36,695,rejected,2018-06-18,10,0
81,451,accepted,2023-06-27,2,3
24,500,accepted,2020-09-18,7,4
61,508,accepted,2015-09-26,6,3
98,443,rejected,2016-01-23,1,0
57,351,rejected,2021-01-15,6,0
24,199,rejected,2023-07-22,8,0
30,219,rejected,2018-06-04,3,0
41,785,rejected,2016-02-26,1,0
88,308,rejected,2017-05-11,4,0
74,689,accepted,2016-10-02,1,5
25,785,rejected,2016-12-04,8,0
21,625,rejected,2018-08-26,5,0
67,486,rejected,2023-11-05,1,0
54,799,rejected,2017-07-25,8,0
34,484,rejected,2018-05-28,9,0
48,149,rejected,2023-02-24,10,0
46,850,rejected,2020-01-17,2,0
40,436,rejected,2023-07-21,9,0
54,6,rejected,2019-07-14,8,0
8,992,rejected,2022-03-30,7,0
18,999,rejected,2018-01-28,3,0
3,839,rejected,2017-05-04,2,0
85,734,accepted,2019-03-10,7,4
4,330,rejected,2019-04-16,6,0
42,572,rejected,2017-03-27,4,0
28,633,rejected,2018-01-27,2,0
14,77,accepted,2018-08-26,9,2
93,492,rejected,2021-08-25,7,0
61,975,rejected,2015-07-08,8,0
100,676,rejected,2022-12-03,2,0
63,256,accepted,2021-10-21,6,2
76,385,accepted,2015-08-18,8,2
82,351,accepted,2019-02-22,3,0
57,946,accepted,2020-04-16,6,5
18,902,rejected,2018-08-22,5,0
100,751,rejected,2016-09-13,8,0
20,604,accepted,2017-03-30,2,3
72,91,rejected,2018-09-04,1,0
74,560,rejected,2017-12-03,1,0
72,544,rejected,2022-09-25,4,0
3,144,rejected,2015-10-06,6,0
90,729,rejected,2019-01-19,9,0
99,457,rejected,2017-05-29,1,0
24,329,rejected,2020-03-02,1,0
47,342,accepted,2022-11-23,5,1
34,262,rejected,2015-04-05,5,0
18,123,rejected,2019-10-17,5,0
51,826,rejected,2015-07-16,10,0
68,62,rejected,2020-09-29,6,0
48,17,rejected,2015-05-12,8,0
65,895,rejected,2023-11-11,3,0
69,504,accepted,2018-09-29,9,4
82,69,rejected,2021-05-04,1,0
12,998,rejected,2016-04-05,4,0
69,163,rejected,2015-12-26,9,0
74,945,rejected,2022-04-17,8,0
25,770,accepted,2022-09-02,10,0
56,838,accepted,2020-01-23,1,0
95,156,rejected,2015-10-27,3,0
24,664,rejected,2020-02-03,10,0
68,800,rejected,2019-11-07,9,0
3,412,rejected,2015-01-27,1,0
80,849,rejected,2015-02-04,1,0
29,331,rejected,2017-11-26,9,0
29,599,rejected,2018-08-30,6,0
69,469,rejected,2017-03-31,4,0
99,842,rejected,2018-12-23,7,0
92,889,rejected,2017-02-12,5,0
99,152,accepted,2017-01-13,10,5
13,27,rejected,2015-06-11,7,0
100,131,rejected,2015-10-11,8,0
42,892,rejected,2017-07-31,8,0
85,214,accepted,2016-10-30,1,5
55,278,accepted,2017-06-08,4,4
99,364,accepted,2019-12-06,8,2
16,855,rejected,2015-04-15,4,0
57,889,rejected,2023-04-19,6,0
27,390,accepted,2019-12-02,7,3
52,204,accepted,2019-04-08,4,5
76,835,accepted,2016-12-18,8,0
65,936,rejected,2020-10-16,10,0
16,167,rejected,2016-05-07,7,0
63,759,rejected,2023-05-29,7,0
41,426,accepted,2016-01-07,7,1
65,369,rejected,2020-09-14,10,0
15,968,rejected,2015-01-30,8,0
49,823,rejected,2016-02-14,9,0
46,370,rejected,2015-09-25,9,0
56,969,rejected,2018-05-16,2,0
30,719,accepted,2022-03-21,7,3
50,897,rejected,2018-01-30,9,0
94,663,rejected,2015-07-05,8,0
19,868,accepted,2021-05-01,1,1
2,132,rejected,2016-07-28,2,0
89,482,rejected,2015-09-08,8,0
77,822,accepted,2023-04-19,1,3
85,301,rejected,2019-08-27,10,0
21,430,accepted,2020-10-25,5,0
20,760,rejected,2022-07-01,7,0
24,374,rejected,2016-03-24,8,0
21,31,rejected,2018-06-07,9,0
52,641,rejected,2017-12-22,7,0
80,329,accepted,2015-04-16,5,4
43,30,rejected,2015-05-21,5,0
95,893,accepted,2019-07-28,10,2
6,553,rejected,2021-09-17,6,0
93,538,accepted,2016-02-15,5,4
2,358,rejected,2016-01-13,9,0
54,68,accepted,2020-05-02,3,2
60,426,rejected,2021-01-07,7,0
57,138,rejected,2022-02-21,7,0
1,319,rejected,2017-11-18,6,0
17,331,rejected,2019-02-06,3,0
79,685,rejected,2020-05-11,7,0
64,767,rejected,2021-05-28,5,0
26,129,accepted,2016-06-15,7,1
19,231,rejected,2023-05-03,6,0
13,735,rejected,2021-11-24,8,0
14,256,accepted,2017-01-26,1,3
94,676,rejected,2022-12-20,1,0
60,685,rejected,2020-10-18,1,0
74,905,accepted,2016-06-23,10,3
42,433,rejected,2016-08-17,8,0
75,755,rejected,2015-05-21,7,0
96,928,rejected,2022-02-01,10,0
7,814,accepted,2017-01-16,1,2
2,147,rejected,2023-11-30,2,0
31,166,rejected,2015-02-17,4,0
74,493,rejected,2018-11-09,1,0
25,644,rejected,2021-06-22,3,0
52,463,rejected,2020-01-31,8,0
80,270,rejected,2016-04-27,8,0
96,287,rejected,2020-10-08,8,0
44,346,rejected,2017-02-02,6,0
33,350,rejected,2020-06-19,6,0
99,563,rejected,2016-01-31,5,0
86,877,rejected,2020-10-27,9,0
34,65,rejected,2019-10-14,4,0
83,27,rejected,2016-06-01,10,0
13,233,rejected,2016-03-31,7,0
16,564,rejected,2016-06-01,1,0
45,315,rejected,2021-03-16,9,0
11,990,rejected,2020-08-29,7,0
24,408,rejected,2020-09-23,10,0
25,146,rejected,2017-06-27,9,0
100,18,accepted,2023-05-08,7,1
46,539,rejected,2016-09-13,6,0
73,881,rejected,2015-07-12,10,0
69,372,rejected,2022-10-12,4,0
68,171,rejected,2016-02-15,3,0
88,170,rejected,2021-12-07,2,0
29,864,rejected,2023-01-12,6,0
20,554,rejected,2021-11-02,8,0
55,879,accepted,2015-07-20,6,0
52,304,rejected,2020-11-07,5,0
54,916,rejected,2018-08-11,2,0
18,739,rejected,2015-01-02,8,0
10,258,rejected,2022-06-29,9,0
40,214,rejected,2021-11-16,10,0
77,983,accepted,2023-06-21,4,5
53,144,accepted,2016-10-18,10,0
98,996,rejected,2017-09-20,5,0
51,806,accepted,2019-09-13,6,2
51,606,accepted,2018-12-06,4,4
10,232,rejected,2018-02-05,7,0
18,915,rejected,2023-02-21,9,0
95,600,rejected,2016-09-13,10,0
27,455,accepted,2018-02-02,6,5
98,336,accepted,2016-04-25,6,2
67,319,rejected,2023-08-27,4,0
81,613,rejected,2022-05-29,3,0
57,306,rejected,2021-01-25,7,0
96,625,rejected,2015-10-16,5,0
97,933,rejected,2018-01-19,2,0
6,391,rejected,2017-11-12,2,0
15,642,rejected,2021-07-24,6,0
22,898,rejected,2023-11-29,8,0
63,777,accepted,2020-11-11,1,2
14,91,rejected,2021-10-07,6,0
77,886,rejected,2022-06-16,2,0
64,857,rejected,2019-11-07,2,0
54,59,rejected,2023-08-20,7,0
36,863,rejected,2018-02-03,10,0
33,656,rejected,2019-09-15,1,0
86,857,accepted,2018-12-31,6,5
11,14,accepted,2020-06-11,7,5
32,600,rejected,2021-08-18,8,0
56,682,accepted,2023-10-04,7,5
91,500,rejected,2021-05-05,9,0
49,622,rejected,2022-06-27,3,0
49,44,rejected,2021-08-15,6,0
83,977,accepted,2016-01-24,4,1
16,990,rejected,2019-01-17,1,0
75,689,rejected,2021-10-09,1,0
54,835,rejected,2023-05-07,10,0
6,356,rejected,2019-12-09,3,0
59,588,rejected,2015-06-02,4,0
52,833,rejected,2023-05-08,2,0
100,443,rejected,2015-04-16,1,0
28,581,accepted,2022-01-26,4,1
43,102,accepted,2019-08-16,6,5
4,747,rejected,2017-11-04,9,0
46,839,rejected,2018-12-14,2,0
32,284,rejected,2015-07-15,4,0
42,470,rejected,2022-02-13,5,0
34,788,rejected,2017-05-07,1,0
72,790,rejected,2022-04-09,8,0
42,759,rejected,2018-11-28,8,0
100,836,accepted,2020-08-09,6,3
12,342,rejected,2021-01-13,5,0
95,825,rejected,2017-07-21,8,0
41,849,rejected,2023-02-05,3,0
12,655,rejected,2021-12-21,3,0
64,655,accepted,2019-04-17,2,4
26,272,rejected,2020-06-11,3,0
45,346,rejected,2019-01-20,3,0
97,164,rejected,2018-08-15,6,0
3,115,accepted,2018-06-25,8,1
65,718,rejected,2018-04-28,4,0
97,574,rejected,2019-06-19,7,0
80,713,accepted,2016-01-18,1,0
12,729,rejected,2022-06-09,10,0
52,873,accepted,2023-01-11,7,5
44,546,rejected,2016-06-28,7,0
50,107,rejected,2023-04-04,1,0
38,629,rejected,2015-12-03,1,0
42,231,rejected,2015-06-17,4,0
32,562,accepted,2018-01-26,5,4
4,507,accepted,2022-10-18,4,0
29,252,rejected,2019-12-09,7,0
83,832,accepted,2015-02-20,10,0
38,250,rejected,2021-11-12,7,0
62,859,rejected,2021-03-28,1,0
71,582,accepted,2017-02-01,7,1
67,595,rejected,2021-06-15,8,0
50,765,accepted,2023-12-08,9,3
47,823,rejected,2019-11-02,3,0
48,374,rejected,2017-08-19,4,0
41,554,rejected,2022-10-10,4,0
18,330,rejected,2022-11-17,9,0
32,815,rejected,2016-06-11,7,0
13,940,rejected,2020-09-09,3,0
91,488,rejected,2016-03-05,10,0
78,234,rejected,2023-01-18,5,0
90,661,rejected,2017-07-06,7,0
60,276,rejected,2015-08-06,8,0
59,634,rejected,2021-08-17,1,0
56,67,rejected,2016-12-02,2,0
3,574,rejected,2022-04-17,7,0
8,918,rejected,2022-12-03,2,0
19,66,rejected,2015-09-25,7,0
93,283,rejected,2023-02-28,9,0
4,731,rejected,2019-10-31,2,0
91,783,rejected,2019-06-12,7,0
28,678,rejected,2021-01-14,4,0
90,691,rejected,2017-08-10,2,0
73,818,rejected,2019-07-26,7,0
19,785,rejected,2022-08-22,5,0
76,323,rejected,2021-11-01,1,0
7,730,rejected,2021-08-03,5,0
16,794,rejected,2021-11-19,3,0
9,543,rejected,2016-10-22,7,0
94,200,accepted,2021-09-29,6,4
100,778,rejected,2017-01-12,5,0
4,665,rejected,2023-03-04,2,0
16,340,accepted,2019-07-11,9,5
74,718,rejected,2019-05-06,8,0
53,391,rejected,2016-07-21,6,0
44,188,accepted,2018-12-25,10,0
23,725,rejected,2017-10-29,7,0
64,93,accepted,2019-07-03,3,5
26,233,rejected,2022-04-05,7,0
82,84,rejected,2023-06-07,2,0
13,537,accepted,2021-10-18,3,3
8,571,accepted,2019-03-09,10,5
13,173,accepted,2020-12-07,1,0
2,5,rejected,2018-06-08,5,0
4,820,rejected,2021-04-26,7,0
48,880,accepted,2016-12-07,9,0
25,652,rejected,2017-01-14,1,0
69,224,rejected,2016-02-02,1,0
88,935,accepted,2019-03-13,3,5
74,182,rejected,2022-12-03,2,0
99,182,rejected,2019-12-29,10,0
4,638,accepted,2021-01-10,1,0
16,827,rejected,2018-04-08,5,0
14,358,rejected,2021-08-14,4,0
67,172,rejected,2020-07-31,1,0
25,618,accepted,2021-11-16,4,2
44,961,rejected,2022-05-21,2,0
71,852,rejected,2020-01-09,9,0
15,685,rejected,2018-10-17,1,0
32,375,accepted,2020-07-03,7,5
25,814,rejected,2019-01-07,4,0
8,939,rejected,2020-05-21,5,0
85,725,rejected,2021-08-18,10,0
13,869,rejected,2022-06-10,5,0
84,329,rejected,2021-04-25,1,0
74,720,rejected,2019-06-03,6,0
97,560,rejected,2018-03-03,9,0
42,139,rejected,2017-03-22,2,0
38,967,rejected,2019-07-14,7,0
56,387,accepted,2015-04-08,6,4
63,107,rejected,2020-06-05,4,0
79,399,rejected,2023-10-26,4,0
99,295,rejected,2022-11-02,6,0
8,541,rejected,2017-02-09,4,0
12,315,rejected,2023-05-22,5,0
74,556,accepted,2018-07-08,6,4
95,50,rejected,2015-07-13,7,0
39,395,accepted,2021-01-11,9,1
7,844,rejected,2019-11-12,7,0
95,521,rejected,2016-12-31,7,0
